source,target
83174,5867
83174,5935
83174,25855
83174,25994
83174,51538
83174,68360
83174,138509
83174,1830
83174,12198
83174,126791
83174,88982
83228,48274
83228,69375
83228,78778
83228,104066
83228,106292
83228,87056
83228,27511
83228,92892
83228,91691
83290,1891
83290,5867
83290,25994
83290,57258
83290,72294
83290,79373
83290,88775
83290,88786
83290,93729
83290,147591
83371,24208
83371,43751
83371,43739
83371,52759
83371,73107
83371,83404
83371,113276
83371,120565
83371,106876
83371,104172
83371,104167
83404,16503
83404,24208
83404,43739
83404,44498
83404,52759
83404,83371
83404,112718
83404,112168
83404,93715
83404,113353
83404,93797
83550,109892
83609,1891
83609,58500
83609,71014
83609,56166
83609,91776
83609,88982
83618,8934
83618,15793
83618,35574
83618,97796
83618,101576
83618,147043
83695,84543
83756,3464
83756,56375
83756,68607
83756,79131
83756,3130
83756,70435
83756,88570
83770,3464
83770,31531
83770,143445
83770,148317
83885,3464
83885,25748
83885,33461
83885,48985
83885,53058
83885,83978
83885,99383
83885,110178
83885,93385
83885,92797
83978,3464
83978,48173
84084,8514
84084,21984
84084,22288
84084,130797
84084,100701
84084,141543
84090,4238
84090,4972
84090,6537
84090,9364
84090,9423
84090,11059
84090,81787
84090,82925
84090,84433
84090,96199
84103,3464
84103,25181
84103,71014
84103,77500
84160,3464
84160,143946
84160,86365
84214,76266
84214,132778
84214,107731
84214,107734
84214,7941
84214,126691
84214,93354
84228,8824
84228,24988
84228,25897
84228,48643
84228,50484
84228,71487
84228,53875
84228,124360
84228,140030
84253,3464
84253,8934
84253,110178
84253,143946
84253,90962
84253,88928
84253,147883
84433,3503
84433,6537
84433,8894
84433,11059
84433,84090
84433,84942
84433,95433
84433,97796
84493,27509
84493,32397
84493,35734
84493,47993
84493,58194
84493,74818
84493,79888
84493,84084
84493,84544
84493,108803
84493,12134
84493,48872
84543,12766
84543,30144
84543,41694
84543,48479
84543,54217
84543,69306
84543,69937
84543,73979
84543,83695
84543,87824
84543,98136
84543,102390
84543,109892
84543,114180
84543,123738
84543,139954
84544,3641
84544,35734
84544,45499
84544,72562
84544,74818
84544,84493
84544,84721
84544,85458
84544,85607
84544,85908
84544,85809
84544,88853
84544,88627
84544,89891
84550,3641
84550,5935
84550,27509
84550,40289
84550,40807
84550,43736
84550,50383
84550,56067
84550,58937
84550,69455
84550,72892
84550,83168
84550,85044
84550,107734
84550,109311
84550,123840
84550,124001
84550,132137
84550,132650
84550,133730
84550,133754
84605,3503
84605,27428
84605,29327
84605,39961
84605,49834
84605,65004
84605,85659
84605,134586
84605,63793
84605,12154
84605,145071
84605,96119
84605,57736
84605,48872
84605,49207
84605,50626
84605,123820
84655,3464
84655,6067
84655,33461
84655,71014
84655,6762
84655,111289
84665,5935
84665,38157
84697,10213
84697,19299
84697,45174
84697,55626
84697,103889
84697,114179
84721,32397
84721,35734
84721,74818
84721,84544
84829,45987
84829,72067
84874,3503
84874,41869
84874,81816
84874,84084
84874,107324
84874,119309
84931,3784
84931,147125
84931,11118
84931,100146
84931,148518
84942,3503
84942,6067
84942,55243
84942,62717
84942,63395
84942,77330
84942,78463
84942,84433
84942,85265
84942,117327
84942,129779
85043,3503
85043,13851
85043,49785
85043,73757
85043,74395
85043,63793
85043,12154
85043,93798
85043,36412
85043,124631
85043,86657
85044,3784
85044,19720
85044,77312
85044,72452
85044,79387
85145,3641
85145,5935
85145,39803
85145,50628
85145,51538
85145,55151
85145,56067
85145,72892
85145,76266
85145,86597
85145,129847
85145,133754
85145,136089
85183,3503
85183,44619
85183,74253
85183,114180
85183,133582
85183,90047
85183,117743
85183,123999
85185,3503
85185,40119
85185,61611
85185,115596
85185,111235
85185,97844
85253,3641
85253,7933
85253,24862
85253,48979
85253,49069
85253,50383
85253,72296
85253,68619
85253,85750
85253,108803
85253,129847
85253,105643
85253,133754
85253,107731
85253,133730
85253,86863
85253,50051
85253,126691
85253,10195
85253,107740
85253,107739
85253,107734
85253,108125
85253,129535
85253,107916
85265,4238
85265,6067
85265,7032
85265,10213
85265,78463
85265,132326
85265,129001
85265,148068
85265,107541
85265,113500
85298,3503
85298,139215
85327,5935
85327,70396
85342,3641
85342,39596
85342,40807
85342,43733
85342,46980
85342,48979
85342,50383
85342,53592
85342,53824
85342,72296
85342,76266
85342,85390
85342,7941
85342,132397
85342,129847
85342,108125
85342,110339
85342,108120
85342,86006
85342,50626
85342,70435
85342,95522
85342,99937
85342,124980
85342,133730
85342,133138
85342,106826
85342,85750
85342,93354
85342,107501
85342,143433
85342,50051
85342,130681
85390,27629
85390,68833
85390,72744
85390,130939
85432,136245
85444,7894
85444,44570
85444,51663
85444,136245
85444,3130
85444,89766
85444,7678
85458,27429
85458,37926
85458,38784
85458,61969
85458,71487
85458,84544
85458,108211
85458,58815
85458,93517
85458,110123
85458,87521
85458,8255
85458,143681
85458,93386
85458,56372
85458,85750
85521,17235
85521,39961
85521,43522
85521,86863
85521,133133
85521,107369
85607,3641
85607,32397
85607,88982
85609,3641
85609,35518
85609,47222
85609,55939
85609,7685
85609,119450
85609,2504
85648,50387
85648,53520
85648,59976
85648,86092
85648,86365
85648,147883
85659,5792
85659,8514
85659,35259
85659,35262
85659,57261
85659,71226
85659,73661
85659,26036
85659,88047
85659,11236
85659,115010
85673,6474
85673,24115
85673,24161
85673,29365
85673,51538
85673,57809
85673,76259
85673,79226
85673,79732
85673,84931
85673,88280
85673,92754
85673,93386
85673,107029
85673,108211
85673,124980
85750,48979
85750,122466
85750,139088
85750,19232
85750,72452
85772,3641
85772,60796
85772,85390
85772,149646
85772,119450
85772,86597
85772,107739
85772,107916
85772,107734
85772,88570
85772,73890
85809,3641
85809,57648
85809,84544
85809,108799
85809,107916
85809,123840
85809,107739
85809,132778
85809,133730
85809,131113
85809,116080
85809,93354
85809,149646
85809,130681
85809,107664
85877,28304
85877,39596
85877,79383
85877,88863
85891,21618
85891,29679
85891,30144
85891,30226
85891,44570
85891,48274
85891,49325
85891,57192
85891,57918
85891,59973
85891,114288
85891,12154
85891,132532
85891,132612
85891,54542
85891,113444
85891,4673
85891,96199
85891,3130
85891,113500
85897,3977
85897,4645
85897,18651
85897,25181
85897,39661
85897,42265
85897,52050
85897,56379
85897,60796
85897,66827
85897,83978
85897,85750
85897,89184
85897,104068
85897,107914
85897,120460
85897,128062
85897,132778
85897,144250
85908,3641
85908,35734
85908,84543
85908,84544
85936,110311
85936,86479
85976,3641
85976,35440
85976,39803
85976,43736
85976,86006
85976,89184
85976,107914
85976,108799
85976,130606
85976,143433
85994,6150
85994,6298
85994,35157
85994,37926
85994,35582
85994,133161
85994,142842
85994,136362
86006,39596
86006,46794
86055,79136
86092,25181
86092,50387
86092,71014
86092,143946
86092,4671
86114,8066
86114,10043
86114,38010
86114,63395
86114,90682
86114,96215
86114,103922
86306,111462
86306,147883
86365,84160
86365,85648
86365,86092
86365,77231
86470,29672
86470,51625
86470,59375
86470,65613
86470,65485
86470,66827
86470,68471
86470,70132
86470,73444
86470,74054
86470,76737
86470,86479
86470,130828
86470,65488
86470,114649
86470,63793
86470,136255
86470,131412
86470,145986
86470,73890
86470,87396
86470,40340
86479,6228
86479,5867
86479,5935
86479,85936
86479,86870
86597,73661
86597,79383
86635,1891
86635,33842
86635,80996
86635,142882
86635,1830
86635,97696
86635,101628
86657,43557
86657,49785
86657,73757
86657,73959
86657,115662
86657,44672
86657,93798
86657,115462
86657,36412
86863,13538
86863,67633
86863,85908
86863,140855
86866,11123
86866,50287
86866,80481
86866,108392
86867,44684
86867,63395
86867,85327
86867,86479
86867,90961
86867,96136
86867,131112
86867,143681
86867,149882
86867,149828
86870,29721
86870,51895
86870,86479
86870,133945
86870,128120
86870,48872
86870,87989
86888,6228
86888,5867
86888,25994
86888,71950
86888,104339
87050,25662
87050,25748
87050,45969
87050,53878
87056,30513
87056,70265
87056,70385
87056,83228
87056,137574
87073,34763
87073,61297
87073,138423
87082,36094
87082,37815
87082,56688
87082,87167
87082,58342
87082,150176
87167,5935
87167,36094
87167,87082
87191,65084
87224,26309
87224,64647
87224,93331
87224,142567
87224,92551
87384,32983
87384,42265
87384,80481
87384,90428
87384,130771
87384,100146
87384,8255
87384,135726
87396,34763
87396,44684
87396,58916
87396,65485
87396,70132
87396,140404
87396,65488
87396,109998
87396,130828
87396,89596
87396,143681
87396,131112
87410,104068
87824,25181
87824,50383
87824,59146
87824,106767
87824,4671
87824,100146
87855,88863
87855,105643
87855,107739
87855,132137
87855,132778
87855,138686
87857,27509
87857,60796
87857,132397
87857,124106
87857,107501
87857,133133
87857,107739
87857,124212
87857,131113
87857,133138
87857,11430
87857,50051
87857,123840
87857,107916
87857,50626
87859,40807
87859,51532
87859,58937
87859,79888
87859,85390
87859,131113
87859,149646
87859,55953
87859,88861
87859,107916
87859,53875
87876,57648
87876,72603
87876,147164
87914,37190
87914,68574
87914,136107
87973,44115
87973,58838
87989,65485
88001,1891
88001,6067
88001,6228
88001,5867
88001,5935
88001,25994
88001,78139
88001,129779
88001,148068
88001,39244
88001,129001
88001,117327
88001,77231
88019,3568
88019,6150
88019,11645
88019,12789
88019,28304
88019,39661
88019,39596
88019,41646
88019,48826
88019,48979
88019,49148
88019,53824
88019,58937
88019,81652
88019,83168
88019,85908
88019,86006
88019,124176
88019,85877
88019,50626
88019,123840
88019,107916
88019,107501
88019,50051
88019,7678
88019,149646
88019,4671
88019,111406
88019,73890
88019,57736
88019,111235
88019,123528
88019,132137
88019,62483
88019,107734
88019,107914
88019,108125
88019,107731
88019,107740
88019,133138
88019,110167
88019,105643
88047,49069
88047,61633
88047,85659
88047,22295
88047,140030
88047,48874
88094,31041
88094,32397
88094,43171
88094,74818
88094,85607
88094,129771
88094,111900
88153,88349
88153,124536
88280,15445
88280,24115
88280,24161
88280,27509
88280,44803
88280,46980
88280,48979
88280,59146
88280,68596
88280,70276
88280,108483
88280,146954
88280,70435
88280,90962
88280,107029
88349,34652
88349,44115
88349,88153
88398,149586
88398,129535
88398,132397
88520,6067
88520,29599
88520,90682
88520,124631
88678,72574
88704,39605
88704,40289
88704,50383
88704,89766
88704,110167
88735,36094
88735,56688
88767,5362
88767,20293
88767,55151
88767,72294
88767,88786
88767,111334
88767,130681
88775,50383
88775,72296
88775,83290
88775,116366
88775,107740
88786,37815
88786,39596
88786,55151
88786,72294
88786,72562
88786,73661
88786,75495
88786,88767
88786,107740
88786,88861
88786,72574
88786,91935
88786,136404
88786,83290
88786,149992
88786,133138
88786,110167
88853,5867
88853,40977
88853,47236
88853,53592
88853,58937
88853,67449
88853,84544
88853,1830
88853,132397
88853,89766
88853,124212
88853,105643
88853,133133
88853,133138
88853,124176
88853,124106
88853,61303
88853,90584
88853,107916
88861,44922
88861,48979
88861,57648
88861,72390
88861,73661
88861,75144
88861,75495
88861,78956
88861,88627
88861,89182
88861,88786
88861,122466
88861,124174
88861,126791
88861,136268
88863,28304
88863,60796
88863,85877
88863,108115
88863,28546
88863,108120
88863,68619
88863,7685
88863,50626
88863,124212
88863,130681
88863,133730
88918,65485
88928,5935
88928,77020
88928,82444
88928,84253
88928,143799
88949,46794
88949,68833
88949,85390
88949,108799
88949,108858
88997,22470
88997,75475
88997,107541
88997,79803
88997,48313
88997,89767
88997,35582
89050,88627
89050,89767
89128,26309
89128,93331
89182,72562
89182,75495
89182,149992
89182,72574
89184,39801
89184,69455
89184,88625
89184,85976
89355,1891
89355,5867
89355,5935
89355,25748
89355,76255
89355,113573
89355,92775
89596,69102
89596,69706
89596,76651
89596,87396
89596,110123
89596,129433
89596,139954
89602,97893
89734,11936
89734,18290
89734,43739
89734,126684
89734,113276
89734,90112
89734,145311
89734,112718
89734,7685
89767,40289
89767,40807
89767,41177
89767,60796
89767,62039
89767,143681
89767,89050
89767,129847
89767,11430
89891,3818
89891,21770
89891,35436
89891,35734
89891,80976
89891,84544
89891,19113
89891,102857
89891,11236
89912,6577
89912,24161
89912,26270
89912,56375
89912,57875
89912,58194
89912,59146
89912,70276
89912,74006
89912,81958
89912,85298
89912,89891
89936,12241
89936,13613
89936,25662
89936,57192
89936,59035
89936,80990
89936,121800
89936,146238
89936,148317
89945,18290
89945,24268
89945,44498
89945,63777
89945,82729
89945,106378
89945,112023
89945,115348
89989,10301
89989,27509
89989,56379
89989,57736
90000,69739
90033,6577
90033,32704
90033,44568
90033,137987
90033,130771
90047,36754
90047,44619
90047,97875
90085,28070
90085,33391
90085,36754
90085,39972
90085,56266
90085,59533
90085,61969
90085,69340
90085,85659
90085,56236
90085,90552
90085,97097
90112,6763
90112,18290
90112,24208
90112,82658
90112,89734
90112,93715
90112,112718
90204,38532
90204,59373
90216,3991
90216,27429
90216,38157
90216,38784
90216,64647
90216,87521
90216,114828
90216,92551
90216,120100
90216,92796
90408,78681
90408,120972
90408,56372
90408,130822
90408,7098
90408,133727
90408,77261
90408,26036
90419,90204
90428,32704
90428,45115
90428,59373
90428,87384
90428,90204
90428,90419
90552,53601
90552,77259
90552,78674
90552,90085
90552,31881
90584,72294
90584,75144
90584,75495
90682,86114
90682,136827
90686,25855
90686,120083
90686,59081
90792,12264
90792,42265
90792,42360
90792,45115
90792,90204
90798,29809
90798,33043
90798,49325
90798,59976
90798,62259
90798,64065
90798,64073
90798,64953
90798,83618
90798,111462
90798,44718
90798,122477
90798,131406
90798,64133
90798,145986
90798,76209
90877,38548
90877,69135
90961,34763
90961,44612
90961,142914
90961,129433
90961,86867
90961,140404
90961,140339
90961,131112
90961,130828
90961,130928
90962,84253
91045,1891
91045,6228
91045,5867
91045,83618
91045,55953
91045,1830
91045,124106
91045,129779
91146,20221
91146,24862
91146,47212
91146,70276
91146,76629
91146,80481
91146,88513
91146,99315
91146,93715
91146,59081
91146,124980
91146,130606
91146,55953
91151,8824
91214,5935
91214,37926
91214,52050
91214,61969
91214,69340
91214,72964
91214,34914
91214,147125
91214,145071
91214,113245
91214,12154
91214,111675
91214,110311
91214,113580
91307,111076
91426,3977
91426,28304
91426,29730
91426,39803
91426,40289
91426,43222
91426,44723
91426,45696
91426,50383
91426,69455
91426,72892
91426,73906
91426,74084
91426,86006
91426,86863
91426,88678
91426,128116
91426,106826
91426,112948
91426,88861
91426,132397
91426,93354
91426,149646
91426,50051
91426,108803
91426,68619
91426,133730
91426,105643
91426,111334
91426,4671
91426,73890
91426,91935
91426,12134
91426,85877
91426,50626
91426,62483
91426,132778
91426,107739
91426,107740
91691,34595
91691,77860
91691,134051
91717,49207
91717,114019
91717,128116
91717,127937
91717,134878
91717,62483
91776,25181
91776,66827
91776,83609
91776,110178
91935,55151
91935,72294
91935,75495
91935,88767
91935,88786
91935,116366
91935,107740
91935,72574
91935,89050
91935,131113
91935,111334
91935,107916
91935,107731
91976,13847
91976,24581
91976,37060
91976,67633
91976,126909
92016,43295
92016,88627
92016,88704
92016,50741
92056,92775
92217,29077
92217,57896
92217,57951
92217,61034
92217,111460
92217,111406
92217,145071
92217,99524
92220,39694
92220,120955
92220,129535
92220,129847
92238,40587
92238,47448
92238,71051
92238,89891
92238,135387
92483,82658
92549,6763
92549,19734
92549,22783
92549,24410
92549,25711
92549,94073
92549,114648
92549,120565
92551,3991
92551,38157
92551,57185
92551,57755
92551,87224
92551,87521
92551,90216
92551,93517
92551,110413
92551,120100
92754,45200
92754,136486
92754,142423
92754,142842
92754,136067
92754,142567
92754,136292
92775,89355
92775,92056
92796,57755
92796,87521
92796,136412
92796,97213
92797,57360
92797,61465
92797,64596
92892,35518
92892,94520
93131,5935
93131,62630
93131,71914
93131,120398
93131,123636
93131,96448
93331,26309
93331,38784
93331,87224
93331,89128
93331,93513
93331,110413
93352,86870
93352,121971
93354,79732
93354,84214
93354,88775
93385,74030
93386,54357
93386,92551
93386,93331
93386,108191
93386,120100
93513,1891
93513,26321
93513,54357
93513,61969
93513,64647
93513,69596
93513,93331
93513,94621
93513,120100
93517,25855
93517,92551
93517,94621
93643,3984
93643,6067
93643,25748
93643,48358
93643,56375
93643,62693
93643,63770
93643,76369
93643,79888
93643,84084
93643,87521
93643,90962
93643,147137
93643,113500
93643,12154
93643,107541
93643,148068
93643,147327
93643,48872
93643,113444
93643,48751
93643,147453
93643,114610
93643,129779
93643,96199
93643,100146
93648,136245
93670,27429
93670,46146
93670,57755
93670,74740
93670,65488
93670,97543
93670,40340
93715,18290
93715,24268
